num,m,r,zh,,id,d,da,,
146,ᠠᠪᡴᠠᡳ ᡧᡠ  ᡳ ᡥᠣᠨᡨᠣᡥᠣ,abkai xu I hontoho,天文科,,2,03/13/2017 08:14:44,07/17/2015 17:14:44,,
147,ᠠᠪᡴᠠᡳ ᡧᡠ ᡨᠠᠴᡳᡥᠠᠰᡳ,abkai xu tacihasi,天文学家,,2,03/13/2017 09:14:44,07/17/2015 19:14:44,,
148,ᠠᠪᡴᠠᡳ ᠶᠠᠰᠠᡳ ᠪᡠᠯᡝᡴᡠ,abkai yasai buleku,天望镜,,2,03/13/2017 10:14:44,07/17/2015 21:14:44,,
149,ᠠᠪᡴᠠᡳ ᡰᠠᠨᡤ,abkai zang,天瘐,,2,03/13/2017 11:14:44,07/17/2015 23:14:44,,
150,ᠠᠪᡴᠠᡳᡥᠣᡵᡤᡳᡴᡠ,abkaihorgiku,天之枢,,2,03/13/2017 12:14:44,07/18/2015 01:14:44,,
151,ᠠᠪᡴᠠᡳᠮᠣᡵᡳᠨ,abkaimorin,天马,,2,03/13/2017 13:14:44,07/18/2015 03:14:44,,
152,ᠠᠪᠰᠠ,absa,脚船，桦皮桶 | 脚船,,2,03/13/2017 14:14:44,07/18/2015 05:14:44,,
153,ᠠᠪᠰᠠᠯᠠᠨ,absalan,棒子骨,,2,03/13/2017 15:14:44,07/18/2015 07:14:44,,
154,ᠠᠪᠰᠠᠮᠪᡳ,absambi,瘦干 | 干瘦 | 憔悴，消瘦，枯瘦,,2,03/13/2017 16:14:44,07/18/2015 09:14:44,,
155,ᠠᠪᠰᡥᠠᡥᠠ ᡩᠠᠪᡳᠰᡥᠠᡥᠠ,abshaha dabishaha,不甚相干,,2,03/13/2017 17:14:44,07/18/2015 11:14:44,,
156,ᠠᠪᠰᡳ,absi,往哪里 | 那里，怎么说，何其 | 比况 | 怎样，怎么，如何，何其，多么,,2,03/13/2017 18:14:44,04/03/2019 13:23:16,,副
157,ᠠᠪᠰᡳ ᡶᡝᡵᡤᡠᠸᡝᠴᡠᡥᡝ,absi ferguwecuhe,甚奇,,2,03/13/2017 19:14:45,07/18/2015 15:14:45,,
158,ᠠᠪᠰᡳ ᡶᡝᡵᡤᡠᠸᡝᠴᡠᡴᡝ,absi ferguwecuke,何其妙也,,2,03/13/2017 20:14:45,07/18/2015 17:14:45,,
159,ᠠᠪᠰᡳ ᡶᡠᠵᡠᡵᠠᡴᡠᡠ,absi fujurakuu,好无体礼,,2,03/13/2017 21:14:45,07/18/2015 19:14:45,,
160,ᠠᠪᠰᡳ ᡶᡠᡵᡠ,absi furu,甚是可恶,,2,03/13/2017 22:14:45,07/18/2015 21:14:45,,
161,ᠠᠪᠰᡳ ᡤᡝᠨᡝᠮᠪᡳ,absi genembi,往哪里去？如何去？,,2,03/13/2017 23:14:45,07/18/2015 23:14:45,,
162,ᠠᠪᠰᡳ ᡥᡳᡥᠠᠨᠠᡴᡠᡠ,absi hihanakuu,好不值钱,,2,03/14/2017 00:14:45,07/19/2015 01:14:45,,
163,ᠠᠪᠰᡳ ᡥᠣᠵᠣ,absi hojo,赞好词，好畅快,,2,03/14/2017 01:14:45,07/19/2015 03:14:45,,
164,ᠠᠪᠰᡳ ᠵᡝᡴᡳᡥᡳ,absi jekihi,很好事，异样事，则云,,2,03/14/2017 02:14:45,07/19/2015 05:14:45,,
165,ᠠᠪᠰᡳ ᡴᡝᠰᡳ,absi kesi,甚是造化,,2,03/14/2017 03:14:45,07/19/2015 07:14:45,,
166,ᠠᠪᠰᡳ ᡴᠣᡵᠣ,absi koro,好不受亏,,2,03/14/2017 04:14:45,07/19/2015 09:14:45,,
167,ᠠᠪᠰᡳ ᠨᡳᠶᠠᠮᠠᠨ ᡶᡳᠨᡨᠠᠴᡠᡴᠠ,absi niyaman fintacuka,伤心哉,,2,03/14/2017 05:14:45,07/19/2015 11:14:45,,
168,ᠠᠪᠰᡳ ᠣᠴᡳᠪᡝ,absi ocibe,不管怎样，无论如何 | 无论如何，无在不然,,2,03/14/2017 06:14:45,07/19/2015 13:14:45,,
169,ᠠᠪᠰᡳ ᠣᡥᠣ,absi oho,怎么样了？,,2,03/14/2017 07:14:45,07/19/2015 15:14:45,,
170,ᠠᠪᠰᡳ ᠣᠵᠣᡵᠣ,absi ojoro,怎样处如何？ | 如何是好,,2,03/14/2017 08:14:45,07/19/2015 17:14:45,,
171,ᠠᠪᠰᡳ ᠣᠵᠣᡵᠣ ᠪᡝ ᠰᠠᡵᠠᡴᡠᡠ,absi ojoro be sarakuu,不知怎么样,,2,03/14/2017 09:14:45,07/19/2015 19:14:45,,
172,ᠠᠪᠰᡳ ᠰᡝᡵᡝᠨᡤᡤᡝ,absi serengge,怎么说？ | 怎么说,,2,03/14/2017 10:14:45,07/19/2015 21:14:45,,
173,ᠠᠪᠰᡳ ᠰᡳᠮᡝᡵᡳ,absi simeri,好不凄凉穷苦,,2,03/14/2017 11:14:45,07/19/2015 23:14:45,,
174,ᠠᠪᠰᡳ ᠶᠠᠪᠰᡳ,absi yabsi,好不口气,,2,03/14/2017 12:14:45,07/20/2015 01:14:45,,
175,ᠠᠪᠰᡳᡴᠠ,absika,瘦之极也,,2,03/14/2017 13:14:45,07/20/2015 03:14:45,,
176,ᠠᠪᠰᡳᠮᡝ ᠸᠠᠰᡳᡴᠠ,absime wasika,物破自落箭翎脱落断了,,2,03/14/2017 14:14:45,07/20/2015 05:14:45,,
177,ᠠᠪᡨᠠᠵᠠᠮᠪᡳ,abtajambi,修去树枝,,2,03/14/2017 15:14:45,07/20/2015 07:14:45,,
178,ᠠᠪᡨᠠᠯᠠ,abtala,修树枝,,2,03/14/2017 16:14:45,07/20/2015 09:14:45,,
179,ᠠᠪᡨᠠᡵᠠᠮᠪᡳ,abtarambi,嚷闹,,2,03/14/2017 17:14:45,07/20/2015 11:14:45,,
180,ᠠᠪᡨᠠᡵᠠᠮᠪᡳ/ᠶᠠᠨᡤᠰᡥᠠᠨ,abtarambi/yangshan,吵闹,,2,03/14/2017 18:14:45,07/20/2015 13:14:45,,
181,ᠠᠪᡨᡠᡴᡠᡠᠯᠠᡥᠠ,abtukuulaha,中非致命处,,2,03/14/2017 19:14:45,07/20/2015 15:14:45,,
182,ᠠᠪᡠ,abu,未拿来,,2,03/14/2017 20:14:45,07/20/2015 17:14:45,,
183,ᠠᠪᡠᠴᡳ ᡳᠯᡥᠠ,abuci ilha,天葵花,,2,03/14/2017 21:14:45,07/20/2015 19:14:45,,
184,ᠠᠪᡠᡥᠠ,abuha,叶 | 荠菜,,2,03/14/2017 22:14:45,07/20/2015 21:14:45,,
185,ᠠᠪᡠᡥᠠ ᡤᡠᡠᠯᡥᠠ,abuha guulha,陷贼,,2,03/14/2017 23:14:45,07/20/2015 23:14:45,,
186,ᠠᠪᡠᡥᠠ ᡳᠯᡥᠠ,abuha ilha,蜀菊花,,2,03/15/2017 00:14:45,07/21/2015 01:14:45,,
187,ᠠᠪᡠᠯᡳᡴᠠᠪᡳ,abulikabi,乏透了,,2,03/15/2017 01:14:45,07/21/2015 03:14:45,,
188,ᠠᠪᡠᠯᡳᠮᠪᡳ,abulimbi,乏极了,,2,03/15/2017 02:14:45,07/21/2015 05:14:45,,
189,ᠠᠪᡠᠨᠠ,abuna,葶苈,,2,03/15/2017 03:14:45,07/21/2015 07:14:45,,
190,ᠠᠪᡠᡵᠠᡥᠠ,aburaha,撕，扑,,2,03/15/2017 04:14:45,07/21/2015 09:14:45,,
191,ᠠᠪᡠᡵᠠᡴᠠᠪᡳ,aburakabi,胡乱去拉扯,,2,03/15/2017 05:14:45,07/21/2015 11:14:45,,
192,ᠠᠪᡠᡵᠠᠮᠪᡳ,aburambi,乱揪扯 | 扑过去 | 揪扯，乱扑，抓挠,,2,03/15/2017 06:14:45,07/21/2015 13:14:45,,
193,ᠠᠪᡠᡵᠠᠮᡝ ᠰᠠᠪᡠᡵᠠᠮᡝ ᡧᡠᠮᡳᠨ ᠪᡝ ᠪᠠᡳᡳᡵᠠᡴᡠᡠ,aburame saburame xumin be baiirakuu,浮光掠影,,2,03/15/2017 07:14:45,07/21/2015 15:14:45,,
194,ᠠᠪᡠᡵᠠᠮᡝ ᡨᠠᠨᡨᠠᠮᠪᡳ,aburame tantambi,扑打，乱打 | 胡闹乱打,,2,03/15/2017 08:14:45,07/21/2015 17:14:45,,
195,ᠠᠪᡠᡵᡳ,aburi,淘气的，顽皮的 | 狠毒,,2,03/15/2017 09:14:45,07/21/2015 19:14:45,,
196,ᠠᠪᡠᡵᡳ ᡝᡥᡝ,aburi ehe,万恶 | 讨厌，可恶,,2,03/15/2017 10:14:45,07/21/2015 21:14:45,,
197,ᠠᠪᡠᡵᡳᠨᡤᡤᡝ,aburingge,嫉妒,,2,03/15/2017 11:14:45,07/21/2015 23:14:45,,
198,ᠠᠴᠠᠪᡠ,acabu,令人合汇，令人迎合,,2,03/15/2017 12:14:45,07/22/2015 01:14:45,,
199,ᠠᠴᠠᠪᡠᡶᡳ ᠪᡝᠨᡝᡵᡝ,acabufi benere,汇解,,2,03/15/2017 13:14:45,07/22/2015 03:14:45,,
200,ᠠᠴᠠᠪᡠᡶᡳ ᠪᠣᡩᠣᡵᠣ ᡶᡳᠶᡝᠨᡨᡝᠨ,acabufi bodoro fiyenten,会计司,,2,03/15/2017 14:14:45,07/22/2015 05:14:45,,
201,ᠠᠴᠠᠪᡠᡶᡳ ᠵᡠᠸᡝᡵᡝ,acabufi juwere,搭运,,2,03/15/2017 15:14:45,07/22/2015 07:14:45,,
202,ᠠᠴᠠᠪᡠᡶᡳ ᠵᡠᠸᡝᡵᡝ ᠸᡝᠴᡝᠨ,acabufi juwere wecen,袷祭,,2,03/15/2017 16:14:45,07/22/2015 09:14:45,,
203,ᠠᠴᠠᠪᡠᡶᡳ ᠸᡝᠰᡳᠮᠪᡠᠮᠪᡳ,acabufi wesimbumbi,汇题,,2,03/15/2017 17:14:45,07/22/2015 11:14:45,,
204,ᠠᠴᠠᠪᡠᡥᠠ,acabuha,对读讫,,2,03/15/2017 18:14:45,07/22/2015 13:14:45,,
205,ᠠᠴᠠᠪᡠᡴᡳ,acabuki,仰副,,2,03/15/2017 19:14:45,07/22/2015 15:14:45,,
206,ᠠᠴᠠᠪᡠᠮᠪᡝ,acabumbe,使会见，迎合，合，合卺，接树木之接,,2,03/15/2017 20:14:45,07/22/2015 17:14:45,,
207,ᠠᠴᠠᠪᡠᠮᠪᡳ,acabumbi,使会见，合并，归并，迎合，奉承，附和，校对，核对，调和，混合，连接，衔接,,2,03/15/2017 21:14:45,07/22/2015 19:14:45,,
208,ᠠᠴᠠᠪᡠᠮᡝ ᠠᡵᠠᡵᠠ ᡥᠠᡶᠠᠨ,acabume arara hafan,篡修官,,2,03/15/2017 22:14:45,07/22/2015 21:14:45,,
209,ᠠᠴᠠᠪᡠᠮᡝ ᠪᠠᠨᠵᡳᠪᡠᡴᡠᡠ,acabume banjibukuu,编修,,2,03/15/2017 23:14:45,07/22/2015 23:14:45,,
210,ᠠᠴᠠᠪᡠᠮᡝ ᠪᠣᡩᠣᡵᠣ ᡥᠠᡶᠠᠨ,acabume bodoro hafan,司会,,2,03/16/2017 00:14:45,07/23/2015 01:14:45,,
211,ᠠᠴᠠᠪᡠᠮᡝ ᠪᡠᡶᡳ,acabume bufi,应付,,2,03/16/2017 01:14:45,07/23/2015 03:14:45,,
212,ᠠᠴᠠᠪᡠᠮᡝ ᠪᡠᡵᡝ ᡩᡝ ᡳᠰᡳᡵᠠᡴᡠᡠ ᠮᡝᠨᡤᡤᡠᠨ,acabume bure de isirakuu menggun,供不应敷银,,2,03/16/2017 02:14:45,07/23/2015 05:14:45,,
213,ᠠᠴᠠᠪᡠᠮᡝ ᠪᡠᡵᡝ ᡶᠠᠯᠠᠨᡤᡤᠠ,acabume bure falangga,供给所,,2,03/16/2017 03:14:45,07/23/2015 07:14:45,,
214,ᠠᠴᠠᠪᡠᠮᡝ ᠪᡠᡵᡝ ᡥᠠᡶᠠᠨ,acabume bure hafan,供给官,,2,03/16/2017 04:14:45,07/23/2015 09:14:45,,
215,ᠠᠴᠠᠪᡠᠮᡝ ᡥᡠᡠᠯᠠᡵᠠ ᡶᠠᠯᡤᠠᠨᡤᡤᠠ,acabume huulara falgangga,对读所,,2,03/16/2017 05:14:45,07/23/2015 11:14:45,,
216,ᠠᠴᠠᠪᡠᠮᡝ ᡥᡠᡠᠯᠠᡵᠠ ᡥᠠᡶᠠᠨ,acabume huulara hafan,对读官,,2,03/16/2017 06:14:45,07/23/2015 13:14:45,,
217,ᠠᠴᠠᠪᡠᠮᡝ ᡨᡠᠸᠠᡵᠠ ᠪᡳᡨᡥᡝ,acabume tuwara bithe,勘合,,2,03/16/2017 07:14:45,07/23/2015 15:14:45,,
218,ᠠᠴᠠᠪᡠᠮᡝ ᡨᡠᠸᠠᡵᠠ ᠪᡳᡨᡥᡝ ᠪᡝ ᠸᡝᠰᡳᠮᠪᡠᡶᡳ ᡝᡶᡠᠯᡝᡵᡝ,acabume tuwara bithe be wesimbufi efulere,奏销邮符,,2,03/16/2017 08:14:45,07/23/2015 17:14:45,,
219,ᠠᠴᠠᠪᡠᠮᡝ ᡨᡠᠸᠠᡵᠠ ᠪᡳᡨᡥᡝᡳ ᡴᠣᠨᡤᡴᡝᡵᡳ,acabume tuwara bithei kongkeri,勘合科,,2,03/16/2017 09:14:45,07/23/2015 19:14:45,,
220,ᠠᠴᠠᠪᡠᠨ,acabun,效验，合，宜，应 | 效验，应验，因缘，和,,2,03/16/2017 10:14:45,07/23/2015 21:14:45,,
221,ᠠᠴᠠᠪᡠᠨ  ᡳ ᡠᠯᡥᡠᠨ,acabun I ulhun,应钟,,2,03/16/2017 11:14:45,07/23/2015 23:14:45,,
222,ᠠᠴᠠᠪᡠᠨ ᠪᡝ ᡤᡳᡵᡠᡴᡝ ᠣᠪᡠᠮᠪᡝ,acabun be giruke obumbe,阿为耻,,2,03/16/2017 12:14:45,07/24/2015 01:14:45,,
223,ᠠᠴᠠᠪᡠᠨ ᡶᡠᠯᡥᡠᠨ,acabun fulhun,应钟六吕之一（属亥月）,,2,03/16/2017 13:14:45,07/24/2015 03:14:45,,
224,ᠠᠴᠠᠪᡠᠨ ᠸᡝᠴᡝᠨ,acabun wecen,宜祭,,2,03/16/2017 14:14:45,07/24/2015 05:14:45,,
225,ᠠᠴᠠᠪᡠᠨᡤᡤᠠ,acabungga,宜兄，宜第之宜,,2,03/16/2017 15:14:45,07/24/2015 07:14:45,,
226,ᠠᠴᠠᠪᡠᠨᡤᡤᠠ ᠪᠣᠵᡳ,acabungga boji,合同,,2,03/16/2017 16:14:45,07/24/2015 09:14:45,,
227,ᠠᠴᠠᠪᡠᠨᡤᡤᠠ ᡶᡠᡴᠵᡳᠨᡤᡤᠠ ᡥᡝᡵᡤᡝᠨ,acabungga fukjingga hergen,偾书（一种书法）,,2,03/16/2017 17:14:45,07/24/2015 11:14:45,,
228,ᠠᠴᠠᠪᡠᠨᡤᡤᠠ&nbsp;ᡳᠨᡝᠩᡤᡳ,acabungga inenggi,不将日,,2,03/16/2017 18:14:45,12/09/2018 17:00:26,,
229,ᠠᠴᠠᠪᡠᠨᡤᡤᠠ ᠵᡠᠨᡤᡴᡝᠨ,acabungga jungken,和钟（曲礼垂之）,,2,03/16/2017 19:14:45,07/24/2015 15:14:45,,
230,ᠠᠴᠠᠪᡠᡵᡝ ᠨᠠᠰᡥᡠᡠᠨ,acabure nashuun,机遇,,2,03/16/2017 20:14:45,07/24/2015 17:14:45,,
231,ᠠᠴᠠᠪᡠᡵᡝ ᠨᡳᠶᠠᠯᠮᠠ ᠴᡳᡶᡠᠨ,acabure niyalma cifun,牙贴税,,2,03/16/2017 21:14:45,07/24/2015 19:14:45,,
232,ᠠᠴᠠᠪᡠᡵᡝ ᡨᡠᠨᡤᡴᡝᠨ,acabure tungken,应鼓,,2,03/16/2017 22:14:45,07/24/2015 21:14:45,,
233,ᠠᠴᠠᡶᡳ ᡤᡳᠰᡠᡵᡝᡵᡝ,acafi gisurere,会议,,2,03/16/2017 23:14:45,07/24/2015 23:14:45,,
234,ᠠᠴᠠᡶᡳ ᡨᡠᠴᡳᠪᡠᠮᡝ ᡤᡳᠰᡠᡵᡝᡶᡳ ᠸᡝᠰᡳᠮᠪᡠᡶᡳ,acafi tucibume gisurefi wesimbufi,会堆具奏,,2,03/17/2017 00:14:45,07/25/2015 01:14:45,,
235,ᠠᠴᠠᠯᠠᠮᠪᡳ,acalambi,共合,,2,03/17/2017 01:14:45,07/25/2015 03:14:45,,
236,ᠠᠴᠠᠯᠠᠮᡝ ᠰᡳᠮᠨᡝᠮᠪᡳ,acalame simnembi,会试,,2,03/17/2017 02:14:45,07/25/2015 05:14:45,,
237,ᠠᠴᠠᠯᠠᠰᡠᠨ,acalasun,合成词,,2,03/17/2017 03:14:45,07/25/2015 07:14:45,,
238,ᠠᠴᠠᠮᠪᡳ,acambi,合，会见，合好，联合，合伙，应当，相会，相遇,20190321/dictpic/yDYikOdPGpDzcgFkS5o4Y4WjKEHSVuSPUG7AoPHg,2,03/17/2017 04:14:46,03/21/2019 12:52:34,阿禅毕,
239,ᠠᠴᠠᠮᡝ ᠵᠠᡶᠠᠪᡠ,acame jafabu,挨辑,,2,03/17/2017 05:14:46,07/25/2015 11:14:46,,
240,ᠠᠴᠠᠮᡝ ᠵᠠᡴᠠᡩᡝ,acame jakade,因会见之,,2,03/17/2017 06:14:46,07/25/2015 13:14:46,,
241,ᠠᠴᠠᠮᡝ ᠮᡠᡨᡝᡵᠠᡴᡡ,acame muterakv,对不起,,2,03/17/2017 07:14:46,07/25/2015 15:14:46,,
242,ᠠᠴᠠᠮᡝ ᡧᠠᠨᡤᡤᠠᠮᠪᡳ,acame xanggambi,组成,,2,03/17/2017 08:14:46,07/25/2015 17:14:46,,
243,ᠠᠴᠠᠮᡳᠠᠪᡠᠮᠪᡳ,acamiabumbi,使凑,,2,03/17/2017 09:14:46,07/25/2015 19:14:46,,
244,ᠠᠴᠠᠮᡳᠠᠮᠪᡳ,acamiambi,凑,,2,03/17/2017 10:14:46,07/25/2015 21:14:46,,
245,ᠠᠴᠠᠮᡳᠠᠮᡝ ᠪᡠᡥᡝ,acamiame buhe,凑支，搭放,,2,03/17/2017 11:14:46,07/25/2015 23:14:46,,
246,ᠠᠴᠠᠮᡳᠠᠮᡝ ᠪᡠᡥᡝ ᠮᡝᠨᡤᡤᡠᠨ,acamiame buhe menggun,搭放银，凑支银,,2,03/17/2017 12:14:46,07/26/2015 01:14:46,,
247,ᠠᠴᠠᠮᡳᠠᠨᡤᡤᠠ ᠪᡝᠰᡝᡵᡤᡝᠨ,acamiangga besergen,拼床,,2,03/17/2017 13:14:46,07/26/2015 03:14:46,,
248,ᠠᠴᠠᠮᡳᠠᠨᡤᡤᠠ ᠮᡠᠯᠠᠨ,acamiangga mulan,拼凳,,2,03/17/2017 14:14:46,07/26/2015 05:14:46,,
249,ᠠᠴᠠᠮᡳᠠᠨᡤᡤᠠ ᡧᡠᠨᡤᡤᡳᠶᠠ,acamiangga xunggiya,汇雅,,2,03/17/2017 15:14:46,07/26/2015 07:14:46,,
250,ᠠᠴᠠᠨ,acan,会，合，同，共同 | 合，会,,2,03/17/2017 16:14:46,07/26/2015 09:14:46,,
251,ᠠᠴᠠᠨ ᠠᠯᠪᡝᠨ,acan alben,公赋,,2,03/17/2017 17:14:46,07/26/2015 11:14:46,,
252,ᠠᠴᠠᠨ ᠠᠯᠪᡝᠨ  ᡳ ᡠᠰᡳᠨ ᠪᡝ ᠸᡝᡳᡳᠯᡝᠮᠪᡳ,acan alben I usin be weiilembi,同养公田,,2,03/17/2017 18:14:46,07/26/2015 13:14:46,,
253,ᠠᠴᠠᠨ ᠪᡝᡳᡳᡩᡝᠰᡳ,acan beiidesi,通判,,2,03/17/2017 19:14:46,07/26/2015 15:14:46,,
254,ᠠᠴᠠᠨ ᡤᡳᡵᠠᠨᡤᡤᡳ,acan giranggi,千斤骨,,2,03/17/2017 20:14:46,07/26/2015 17:14:46,,
255,ᠠᠴᠠᠨ ᠶᠠᠯᡠ,acan yalu,地界，界线,,2,03/17/2017 21:14:46,07/26/2015 19:14:46,,
256,ᠠᠴᠠᠨᠠ,acana,中，去合,,2,03/17/2017 22:14:46,07/26/2015 21:14:46,,
257,ᠠᠴᠠᠨᠠᡥᠠ,acanaha,往见了，符合，允协,,2,03/17/2017 23:14:46,07/26/2015 23:14:46,,
258,ᠠᠴᠠᠨᠠᡥᠠ ᠰᡝᡵᡝ ᡤᡝᡵᡤᡝᠨ  ᡳ ᡨᡝᠮᡤᡝᡨᡠ,acanaha sere gergen I temgetu,合式号,,2,03/18/2017 00:14:46,07/27/2015 01:14:46,,
259,ᠠᠴᠠᠨᠠᠮᠪᡳ,acanambi,去会见，合适，正确 | 去会见,,2,03/18/2017 01:14:46,07/27/2015 03:14:46,,
260,ᠠᠴᠠᠨᠠᡵᠠᡴᡠᡠ,acanarakuu,不往见,,2,03/18/2017 02:14:46,07/27/2015 05:14:46,,
261,ᠠᠴᠠᠨᡩᡠᠮᠪᡳ ᠈ᠠᠴᠠᠨᠨᡠᠮᠪᡳ,"acandumbi ,acannumbi",一齐会,,2,03/18/2017 03:14:46,07/27/2015 07:14:46,,
262,ᠠᠴᠠᠨᡤᡤᠠ,acangga,利(元亨利贞之利) | 利,,2,03/18/2017 04:14:46,07/27/2015 09:14:46,,
263,ᠠᠴᠠᠨᡤᡤᠠ ᡶᠠᡳᡳᡩᠠᠨ,acangga faiidan,见左传为右角参为左角之参（阵名）,,2,03/18/2017 05:14:46,07/27/2015 11:14:46,,
264,ᠠᠴᠠᠨᡤᡤᠠ&nbsp;ᡳᠨᡝᠩᡤᡳ,acangga inenggi,专日,,2,03/18/2017 06:14:46,12/09/2018 17:00:10,,
265,ᠠᠴᠠᠨᡤᡤᠠ ᡨᡝᠮᡤᡝᡨᡠ,acangga temgetu,符节,,2,03/18/2017 07:14:46,07/27/2015 15:14:46,,
266,ᠠᠴᠠᠨᠵᡳᡥᠠ,acanjiha,来见了，来会合了,,2,03/18/2017 08:14:46,07/27/2015 17:14:46,,
267,ᠠᠴᠠᠨᠵᡳᠮᠪᡳ,acanjimbi,来相会，来相见,,2,03/18/2017 09:14:46,07/27/2015 19:14:46,,
268,ᠠᠴᠠᠨᠵᡳᠮᡝ ᡳᠰᠠᠨᠵᡳᡵᡝ ᡨᡠᠯᡝᡵᡤᡳ ᡤᡠᡵᡠᠨ  ᡳ ᠪᡳᡨᡥᡝ ᡠᠪᠠᠯᡳᠶᠠᠮᠪᡠᡵᡝ ᡴᡠᡵᡝᠨ,acanjime isanjire tulergi gurun I bithe ubaliyambure kuren,会同四译馆,,2,03/18/2017 10:14:46,07/27/2015 21:14:46,,
269,ᠠᠴᠠᠨᠵᡠ,acanju,教他来见,,2,03/18/2017 11:14:46,07/27/2015 23:14:46,,
270,ᠠᠴᠠᡵᠠ ᠠᠴᠠᡵᠠᡴᡠᡠ ᠪᠠᠪᡝ,acara acarakuu babe,应否,,2,03/18/2017 12:14:46,07/28/2015 01:14:46,,
271,ᠠᠴᠠᡵᠠ ᠪᡝ ᡨᡠᠸᠠᠮᡝ,acara be tuwame,当及，量行，斟配,,2,03/18/2017 13:14:46,07/28/2015 03:14:46,,
272,ᠠᠴᠠᡵᠠ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡳᠴᡳᡥᡳᠶᠠᡵᠠ,acara be tuwame icihiyara,酌拨,,2,03/18/2017 14:14:46,07/28/2015 05:14:46,,
273,ᠠᠴᠠᡵᠠ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡨᠣᡴᡨᠣᠪᡠᡵᡝ,acara be tuwame toktobure,酌定,,2,03/18/2017 15:14:46,07/28/2015 07:14:46,,
274,ᠠᠴᠠᡵᠠ ᠪᡝ ᡨᡠᠸᠠᠮᡝ ᡨᠣᠮᡳᠯᠠᡵᠠ,acara be tuwame tomilara,酌派,,2,03/18/2017 16:14:46,07/28/2015 09:14:46,,
275,ᠠᠴᠠᡵᠠᡴᡠᡠ,acarakuu,不合，不应，不宜，不当,,2,03/18/2017 17:14:46,07/28/2015 11:14:46,,
276,ᠠᠴᡥᠠᠪᡠᠮᠪᡳ,achabumbi,引见,,2,03/18/2017 18:14:46,07/28/2015 13:14:46,,
277,ᠠᠴᡥᠠᠪᡠᠨ,achabun,应 | 效验,,2,03/18/2017 19:14:46,07/28/2015 15:14:46,,
278,ᠠᠴᡥᠠᠪᡠᠨᡤᡤᠠ,achabungga,相合的,,2,03/18/2017 20:14:46,07/28/2015 17:14:46,,
279,ᠠᠴᡥᠠᠯᠠᠮᠪᡳ,achalambi,共同担负,,2,03/18/2017 21:14:46,07/28/2015 19:14:46,,
280,ᠠᠴᡥᠠᠮᠪᡳ,achambi,应该,,2,03/18/2017 22:14:46,07/28/2015 21:14:46,,
281,ᠠᠴᡥᠠᠮᠪᡳ/ᠠᠴᡥᠠᠨ,achambi/achan,合,,2,03/18/2017 23:14:46,07/28/2015 23:14:46,,
282,ᠠᠴᡥᠠᠨᠠᠮᠪᡳ,achanambi,相符,,2,03/19/2017 00:14:46,07/29/2015 01:14:46,,
283,ᠠᠴᡥᠠᠨᡤᡤᠠ,achangga,融合,,2,03/19/2017 01:14:46,07/29/2015 03:14:46,,
284,ᠠᠴᡥᡳᠪᡠᡵᡠ ᠨᡳᠶᠠᠯᠮᠠ,achiburu niyalma,圣人,,2,03/19/2017 02:14:46,07/29/2015 05:14:46,,
285,ᠠᠴᡥᡳᡥᠠ,achiha,驮子,,2,03/19/2017 03:14:46,07/29/2015 07:14:46,,
286,ᠠᠴᡥᡳᡥᡳᠯᠠᠮᠪᡳ/ᡥᠣᡴᡳᠯᠠᠮᠪᡳ,achihilambi/hokilambi,合伙,,2,03/19/2017 04:14:46,07/29/2015 09:14:46,,
287,ᠠᠴᡥᡳᠯᠠᠮᠪᡳ,achilambi,使绊,,2,03/19/2017 05:14:46,07/29/2015 11:14:46,,
288,ᠠᠴᡥᡳᠮᠪᡳ/ᠠᠴᡥᡳᠨ,achimbi/achin,驮,,2,03/19/2017 06:14:46,07/29/2015 13:14:46,,
289,ᠠᠴᡥᡠᡥᡳᠶᠠᡩᠠᠮᠪᡳ/ᠠᠴᡥᡠᡥᡳᠶᠠᠨ,achuhiyadambi/achuhiyan,谗害,,2,03/19/2017 07:14:46,07/29/2015 15:14:46,,
290,ᠠᠴᡥᡠᡥᡠᡠᠨ,achuhuun,和睦,,2,03/19/2017 08:14:46,07/29/2015 17:14:46,,
291,ᠠᠴᡳᠪᡠᠮᠪᡳ,acibumbi,使驼,,2,03/19/2017 09:14:46,07/29/2015 19:14:46,,
292,ᠠᠴᡳᡥᠠ,aciha,驮子 | 驮,,2,03/19/2017 10:14:46,07/29/2015 21:14:46,,
293,ᠠᠴᡳᡥᠠ ᡶᡠᠯᠮᡳᠶᡝᠨ,aciha fulmiyen,行李,,2,03/19/2017 11:14:46,07/29/2015 23:14:46,,
294,ᠠᠴᡳᡥᠠ ᡶᡠᠯᠮᡳᠶᡝᠨ ᠪᡝ ᡩᠠᠰᠠᡨᠠᡶᡳ,aciha fulmiyen be dasatafi,束装,,2,03/19/2017 12:14:46,07/30/2015 01:14:46,,
295,ᠠᠴᡳᡥᡳ ᠵᠠᡶᠠᠮᠪᡳ,acihi jafambi,会场子,,2,03/19/2017 13:14:46,07/30/2015 03:14:46,,
296,ᠠᠴᡳᡥᡳᠯᠠᠪᡠᠮᠪᡳ,acihilabumbi,使夥种，使分得,,2,03/19/2017 14:14:46,07/30/2015 05:14:46,,
